"사용일자","호선명","역명","승차총승객수","하차총승객수","등록일자"
"20250526","우이신설선","화계","4196","4101","20250529"
"20250526","5호선","화곡","31719","29781","20250529"
"20250526","6호선","화랑대(서울여대입구)","14255","11737","20250529"
"20250526","경부선","화서","12016","11448","20250529"
"20250526","일산선","화정","19660","20016","20250529"
"20250526","중앙선","회기","31593","30769","20250529"
"20250526","경원선","회룡","15111","14913","20250529"
"20250526","4호선","회현(남대문시장)","30046","32046","20250529"
"20250526","경의선","효창공원앞","3851","4300","20250529"
"20250526","6호선","효창공원앞","8975","8352","20250529"
"20250526","9호선","흑석(중앙대입구)","11502","12072","20250529"
"20250525","우이신설선","4.19민주묘지","2593","2354","20250528"
"20250525","경원선","가능","4734","4404","20250528"
"20250525","3호선","가락시장","4595","4752","20250528"
"20250525","8호선","가락시장","3847","4762","20250528"
"20250525","7호선","가산디지털단지","12347","11616","20250528"
"20250525","경부선","가산디지털단지","5901","7514","20250528"
"20250525","9호선","가양","13804","13165","20250528"
"20250525","우이신설선","가오리","3035","2865","20250528"
"20250525","경의선","가좌","3792","3770","20250528"
"20250525","분당선","가천대","5018","5692","20250528"
"20250525","경춘선","가평","3320","2465","20250528"
"20250525","경인선","간석","3922","3653","20250528"
"20250525","경춘선","갈매","1666","1516","20250528"
"20250525","2호선","강남","39271","38039","20250528"
"20250525","7호선","강남구청","6883","7518","20250528"
"20250525","분당선","강남구청","3457","4389","20250528"
"20250525","5호선","강동","11479","11499","20250528"
"20250525","8호선","강동구청","5798","5963","20250528"
"20250525","경의선","강매","1901","1743","20250528"
"20250525","2호선","강변(동서울터미널)","23473","23026","20250528"
"20250525","5호선","강일","3864","3535","20250528"
"20250525","경춘선","강촌","872","654","20250528"
"20250525","5호선","개롱","4052","4321","20250528"
"20250525","경인선","개봉","14588","14348","20250528"
"20250525","분당선","개포동","2777","2782","20250528"
"20250525","9호선","개화","1319","1160","20250528"
"20250525","5호선","개화산","3494","3463","20250528"
"20250525","5호선","거여","5707","5715","20250528"
"20250525","7호선","건대입구","10709","11185","20250528"
"20250525","2호선","건대입구","34442","32583","20250528"
"20250525","공항철도 1호선","검암","4179","4287","20250528"
"20250525","경강선","경기광주","4904","4946","20250528"
"20250525","과천선","경마공원","15510","15617","20250528"
"20250525","3호선","경복궁(정부서울청사)","23834","26380","20250528"
"20250525","3호선","경찰병원","3534","3577","20250528"
"20250525","공항철도 1호선","계양","8365","8003","20250528"
"20250525","5호선","고덕","5605","5700","20250528"
"20250525","6호선","고려대(종암)","5662","5264","20250528"
"20250525","수인선","고색","2503","2638","20250528"
"20250525","9호선","고속터미널","22181","27973","20250528"
"20250525","3호선","고속터미널","60660","53932","20250528"
"20250525","7호선","고속터미널","16943","11668","20250528"
"20250525","안산선","고잔","5908","5961","20250528"
"20250525","경의선","곡산","435","456","20250528"
"20250525","경강선","곤지암","1857","2069","20250528"
"20250525","6호선","공덕","9373","9034","20250528"
"20250525","공항철도 1호선","공덕","2081","2868","20250528"
"20250525","경의선","공덕","2501","1949","20250528"
"20250525","5호선","공덕","6751","6750","20250528"
"20250525","7호선","공릉(서울과학기술대)","8266","8349","20250528"
"20250525","9호선","공항시장","2010","2221","20250528"
"20250525","공항철도 1호선","공항화물청사","972","3553","20250528"
"20250525","과천선","과천","4475","4061","20250528"
"20250525","경부선","관악","5636","5220","20250528"
"20250525","신림선","관악산(서울대)","4075","4302","20250528"
"20250525","5호선","광나루(장신대)","8243","8093","20250528"
"20250525","경부선","광명","3367","2345","20250528"
"20250525","7호선","광명사거리","14798","14888","20250528"
"20250525","경원선","광운대","5263","5301","20250528"
"20250525","5호선","광화문(세종문화회관)","18420","19152","20250528"
"20250525","6호선","광흥창(서강)","5637","5185","20250528"
"20250525","3호선","교대(법원.검찰청)","7297","3764","20250528"
"20250525","2호선","교대(법원.검찰청)","11783","14519","20250528"
"20250525","경부선","구로","12374","12738","20250528"
"20250525","2호선","구로디지털단지","29912","28587","20250528"
"20250525","분당선","구룡","1912","2015","20250528"
"20250525","중앙선","구리","5933","6341","20250528"
"20250525","9호선","구반포","515","544","20250528"
"20250525","6호선","구산","5275","3902","20250528"
"20250525","분당선","구성","4343","4497","20250528"
"20250525","2호선","구의(광진구청)","15921","15592","20250528"
"20250525","경인선","구일","6580","6698","20250528"
"20250525","3호선","구파발","14691","14802","20250528"
"20250525","중앙선","국수","713","658","20250528"
"20250525","9호선","국회의사당","9580","9094","20250528"
"20250525","7호선","군자(능동)","10558","7959","20250528"
"20250525","5호선","군자(능동)","8423","9498","20250528"
"20250525","경부선","군포","3284","3226","20250528"
"20250525","경춘선","굴봉산","205","204","20250528"
"20250525","5호선","굽은다리(강동구민회관앞)","6537","6126","20250528"
"20250525","경춘선","금곡","1172","1105","20250528"
"20250525","경의선","금릉","3540","3348","20250528"
"20250525","경부선","금정","18535","18363","20250528"
"20250525","경부선","금천구청","7177","7052","20250528"
"20250525","경의선","금촌","4854","5244","20250528"
"20250525","3호선","금호","5417","5155","20250528"
"20250525","분당선","기흥","5900","5690","20250528"
"20250525","5호선","길동","5783","5714","20250528"
"20250525","4호선","길음","13417","13366","20250528"
"20250525","경춘선","김유정","716","722","20250528"
"20250525","5호선","김포공항","10005","6090","20250528"
"20250525","9호선","김포공항","5412","9194","20250528"
"20250525","공항철도 1호선","김포공항","7389","4599","20250528"
"20250525","서해선","김포공항","2811","3897","20250528"
"20250525","5호선","까치산","18361","17833","20250528"
"20250525","2호선","낙성대(강감찬)","19341","19754","20250528"
"20250525","7호선","남구로","8181","8059","20250528"
"20250525","수인선","남동인더스파크","688","722","20250528"
"20250525","3호선","남부터미널(예술의전당)","18211","19232","20250528"
"20250525","7호선","남성","6825","6810","20250528"
"20250525","경부선","남영","5983","6468","20250528"
"20250525","8호선","남위례","4410","4441","20250528"
"20250525","경춘선","남춘천","3604","4472","20250528"
"20250525","4호선","남태령","994","718","20250528"
"20250525","8호선","남한산성입구(성남법원.검찰청)","7663","7092","20250528"
"20250525","7호선","내방","6459","6697","20250528"
"20250525","9호선","노들","5351","4917","20250528"
"20250525","9호선","노량진","18098","19435","20250528"
"20250525","경부선","노량진","7678","6894","20250528"
"20250525","7호선","노원","13362","13815","20250528"
"20250525","4호선","노원","15232","16003","20250528"
"20250525","3호선","녹번","8850","8079","20250528"
"20250525","6호선","녹사평(용산구청)","5198","6052","20250528"
"20250525","경원선","녹양","3210","3045","20250528"
"20250525","경원선","녹천","3262","2807","20250528"
"20250525","7호선","논현","7605","7971","20250528"
"20250525","경의선","능곡","3395","3405","20250528"
"20250525","8호선","단대오거리","7011","6910","20250528"
"20250525","수인선","달월","84","84","20250528"
"20250525","5호선","답십리","9237","8454","20250528"
"20250525","신림선","당곡","3570","3015","20250528"
"20250525","9호선","당산","12913","12522","20250528"
"20250525","2호선","당산","11899","12349","20250528"
"20250525","경부선","당정","3808","3735","20250528"
"20250525","일산선","대곡","7598","7587","20250528"
"20250525","과천선","대공원","11425","11336","20250528"
"20250525","7호선","대림(구로구청)","10660","9785","20250528"
"20250525","2호선","대림(구로구청)","19265","19732","20250528"
"20250525","분당선","대모산입구","3218","3120","20250528"
"20250525","경부선","대방","6028","6820","20250528"
"20250525","신림선","대방","2622","2106","20250528"
"20250525","경춘선","대성리","2748","629","20250528"
"20250525","안산선","대야미","3762","3429","20250528"
"20250525","3호선","대청","5570","5504","20250528"
"20250525","3호선","대치","8033","7037","20250528"
"20250525","일산선","대화","8639","7450","20250528"
"20250525","6호선","대흥(서강대앞)","5390","5679","20250528"
"20250525","경원선","덕계","4345","4112","20250528"
"20250525","중앙선","덕소","4001","4186","20250528"
"20250525","경원선","덕정","4226","4245","20250528"
"20250525","분당선","도곡","3735","3609","20250528"
"20250525","3호선","도곡","3041","3003","20250528"
"20250525","중앙선","도농","6144","5888","20250528"
"20250525","2호선","도림천","775","918","20250528"
"20250525","경원선","도봉","3990","3802","20250528"
"20250525","경원선","도봉산","10530","7496","20250528"
"20250525","7호선","도봉산","6541","9293","20250528"
"20250525","중앙선","도심","1668","1503","20250528"
"20250525","경인선","도원","5258","5430","20250528"
"20250525","경인선","도화","2963","2777","20250528"
"20250525","3호선","독립문","5965","6808","20250528"
"20250525","6호선","독바위","1793","2146","20250528"
"20250525","경부선","독산","7800","7825","20250528"
"20250525","6호선","돌곶이","6588","6189","20250528"
"20250525","1호선","동대문","13422","14390","20250528"
"20250525","4호선","동대문","11952","12209","20250528"
"20250525","5호선","동대문역사문화공원(DDP)","1256","1497","20250528"
"20250525","2호선","동대문역사문화공원(DDP)","15029","18458","20250528"
"20250525","4호선","동대문역사문화공원(DDP)","18759","16788","20250528"
"20250525","3호선","동대입구","9402","10404","20250528"
"20250525","경원선","동두천","1293","1490","20250528"
"20250525","경원선","동두천중앙","2610","2555","20250528"
"20250525","6호선","동묘앞","9247","8877","20250528"
"20250525","1호선","동묘앞","16725","16681","20250528"
"20250525","경인선","동암","11590","11419","20250528"
"20250525","경인선","동인천","11183","10734","20250528"
